id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
11202168,81f3310f-1c9e-4c23-8bad-43f49cbeb05c,2016-01-30,2016-01-30,,Africa/Johannesburg,689147,sstanton,sharon stanton,2016-02-02 06:32:57 UTC,2018-07-15 11:46:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11202168,https://inaturalist-open-data.s3.amazonaws.com/photos/15880360/medium.jpg,,"",<h3>Orange Emperor</h3><br>Male,2,0,false,,"Palmiet River, Kogelberg Nature Reserve, South Africa",-34.32212,18.97356,1,,,,1,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
11210599,d4935418-62d7-483e-9b6b-bc2a178a5d32,2016-01-30,2016-01-30,,Africa/Johannesburg,305994,robert_taylor,Robert Taylor,2016-02-17 17:02:59 UTC,2018-04-20 12:22:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/11210599,https://inaturalist-open-data.s3.amazonaws.com/photos/15898771/medium.jpg,,"","<h3>Orange Emperor</h3><br>Large and continuously flying, patrolling along small grassy stream.",1,0,false,,Pomeroy,-28.5011613,30.3716987,1,,,,1,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
11213752,23be1441-3c58-4f13-8d66-9111edbf7b63,2016-02-06,2016-02-06,,Africa/Johannesburg,305994,robert_taylor,Robert Taylor,2016-02-22 17:37:35 UTC,2018-04-20 14:09:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/11213752,https://inaturalist-open-data.s3.amazonaws.com/photos/15905579/medium.jpg,,"",<h3>Big orange</h3><br>Patrolling up and down the river,1,0,false,,Tributary to the Umko,-29.7378259,29.9134192,1,,,,1,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
11297720,7bbe20ea-1416-4291-a6cb-14fd4ffd101e,2016-12-13,2016-12-13,,Africa/Johannesburg,305994,robert_taylor,Robert Taylor,2017-01-15 14:55:21 UTC,2018-04-22 01:42:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/11297720,https://inaturalist-open-data.s3.amazonaws.com/photos/16073478/medium.jpg,,"",<h3>What a handsome nose</h3><br>,1,0,false,,"Unnamed Road, Melmoth",-28.582945,31.382345,1,,,,1,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
18468708,f84bde84-5d3a-4664-8ab6-2f4390e5a05a,2018/11/17 9:52 AM SAST,2018-11-17,2018-11-17 07:52:00 UTC,Africa/Johannesburg,745153,nikola_s,Nikola,2018-11-18 07:22:45 UTC,2018-11-20 14:56:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18468708,https://inaturalist-open-data.s3.amazonaws.com/photos/28239076/medium.jpeg,,"","",3,0,false,,"Betty's Bay, 7141, South Africa",-34.338705038,18.94137873,122,,,,122,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
18730401,001dd940-3044-47fe-a983-97bcb8132c14,2018/11/23 7:23 AM CET,2018-11-23,2018-11-23 06:23:00 UTC,Paris,700857,rogerioferreira,Rogério Ferreira,2018-11-30 07:16:13 UTC,2019-09-06 09:38:20 UTC,research,,https://www.inaturalist.org/observations/18730401,https://static.inaturalist.org/photos/28679836/medium.jpg,,"",,3,0,false,,"Cassongue, Angola",-11.8589970295,14.9710270352,10,,,,10,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
18877390,029b4a57-d740-44b4-af11-7dc1e4b24540,2018-12-07 2:50:22 PM SAST,2018-12-07,2018-12-07 12:50:22 UTC,Africa/Johannesburg,776838,csquared,Charmaine C King,2018-12-07 13:24:32 UTC,2018-12-11 20:24:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18877390,https://inaturalist-open-data.s3.amazonaws.com/photos/28925571/medium.jpeg,,"","11cm length, 13cm wingspan",3,0,false,2,"Unnamed Road, South Africa",-29.3232413384,30.2624828741,3,,,,3,,open,false,gps,gps,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
18922521,7f91d569-7d0f-4560-bdd9-2f86ff5a870f,2018/10/31 7:13 AM CET,2018-10-31,2018-10-31 06:13:00 UTC,Paris,725800,violettederozier,Dérozier Violette,2018-12-09 18:28:30 UTC,2021-12-31 19:16:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18922521,https://inaturalist-open-data.s3.amazonaws.com/photos/29004489/medium.jpeg,,"",          ,1,0,false,,"Solwezi, North-Western, Zambia",-11.8648299722,25.5553666667,,,,,,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
19081881,dfcd1159-aa94-4d4f-b997-dc36a7676dc1,2018/12/16 7:48 PM SAST,2018-12-16,2018-12-16 17:48:00 UTC,Africa/Johannesburg,689073,jouberth,Joubert Heymans,2018-12-18 07:52:47 UTC,2018-12-19 18:27:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19081881,https://inaturalist-open-data.s3.amazonaws.com/photos/29278601/medium.jpg,,"",,4,0,false,,"Ehlanzeni, South Africa",-25.1348514444,30.4629058611,,,,,,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
19611619,89f92878-ad6e-4acf-a508-a12e8d57bd72,2004/02/28 3:22 PM EAT,2004-02-28,2004-02-28 12:22:00 UTC,Nairobi,30338,karisiasafaris,James Christian,2019-01-13 11:18:10 UTC,2024-12-01 02:49:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19611619,https://inaturalist-open-data.s3.amazonaws.com/photos/30194769/medium.jpg,,"",,3,0,false,,"Ngurunit, Kenya",1.7362284606,37.2788891309,3478,,,,3478,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
33841981,96dcd6c5-64f6-4bd7-a04b-738d52b8ba8e,2019/10/03 2:41 PM SAST,2019-10-03,2019-10-03 12:41:00 UTC,Pretoria,1575983,rob_palmer,Rob Palmer,2019-10-04 14:32:43 UTC,2024-09-21 05:56:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/33841981,https://inaturalist-open-data.s3.amazonaws.com/photos/53194144/medium.jpeg,,"",Thanks to Gerhard Diedericks for ID,1,0,false,,"Eastvaal District Council, South Africa",-25.73532,30.59696,20,,,,20,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
34301910,d564283e-5733-4208-891f-55015c024ffd,2019/10/12 12:09 PM SAST,2019-10-12,2019-10-12 10:09:00 UTC,Africa/Johannesburg,2131628,johnwilkinson,John Wilkinson,2019-10-13 14:07:29 UTC,2019-10-15 06:00:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34301910,https://inaturalist-open-data.s3.amazonaws.com/photos/53967117/medium.jpg,,"",,2,0,false,,"Vhembe, Limpopo, South Africa",-22.945595,29.8714183333,,,,,,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
35056812,7845d167-5658-4887-a0b4-4735a46e0bdd,2010/01/04 9:01 PM SAST,2010-01-04,2010-01-04 19:01:00 UTC,Africa/Johannesburg,2239242,erikvdl,Erik,2019-10-29 18:52:17 UTC,2019-11-01 06:36:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35056812,https://inaturalist-open-data.s3.amazonaws.com/photos/55255446/medium.jpeg,,"",,2,0,false,,"West Coast DC, South Africa",-32.4417220999,19.1879441889,488,,,,488,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
36673672,9c367f94-ffdb-42d1-8f8b-6c17fe67d149,2017/01/01 1:13 AM SAST,2017-01-01,2016-12-31 23:13:00 UTC,Africa/Johannesburg,703316,botaneek,Nick Helme,2019-12-15 16:06:18 UTC,2019-12-15 21:52:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36673672,https://inaturalist-open-data.s3.amazonaws.com/photos/58004885/medium.jpeg,,"",very large species,3,0,false,,Visgat river,-33.0558579347,19.2074783705,4,,,,4,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
36818108,60d47af2-0635-4065-8175-4733d5482867,2019/12/12 9:09 AM SAST,2019-12-12,2019-12-12 07:09:00 UTC,Africa/Johannesburg,2131628,johnwilkinson,John Wilkinson,2019-12-21 07:37:29 UTC,2020-01-07 09:33:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36818108,https://inaturalist-open-data.s3.amazonaws.com/photos/58263519/medium.jpg,,"",,2,0,false,,"Nkangala, Mpumalanga, South Africa",-25.3631433487,29.0984150018,,,,,,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
37488785,5b9d4242-5266-43a0-930a-c533eb775411,Sat Jan 11 2020 14:53:41 GMT+0200 (GMT+2),2020-01-11,2020-01-11 12:53:41 UTC,Africa/Johannesburg,2490806,gfuchs,Dr. Günther Fuchs,2020-01-11 16:59:11 UTC,2020-06-03 14:26:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37488785,https://inaturalist-open-data.s3.amazonaws.com/photos/59439927/medium.jpg,,"",,2,0,false,3,"R301, WC, ZA",-33.5686270759,19.1459259916,132,,,,132,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
37918177,51db4fff-51d4-4cec-82d7-e74fd5c778a4,2016/11/15 10:22 AM SAST,2016-11-15,2016-11-15 06:22:00 UTC,Pretoria,2517161,lappiesdragonfly,,2020-01-24 16:16:51 UTC,2021-11-24 03:11:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37918177,https://inaturalist-open-data.s3.amazonaws.com/photos/60185501/medium.jpg,,"",,2,0,false,,"Sabie, 1260, South Africa",-25.0938819629,30.7678402792,61,,,,61,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
37918179,20d5a401-8add-4b5e-ada8-3e3dd389933f,2018/09/04 2:51 PM SAST,2018-09-04,2018-09-04 10:51:00 UTC,Pretoria,2517161,lappiesdragonfly,,2020-01-24 16:16:54 UTC,2021-11-24 03:11:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37918179,https://inaturalist-open-data.s3.amazonaws.com/photos/60185580/medium.jpg,,"",,2,0,false,,"Ehlanzeni, South Africa",-25.0004497801,30.8159637451,122,,,,122,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
38568332,860207cc-1691-4de5-9d3a-b784f06bbb32,2020/02/12 1:15 PM SAST,2020-02-12,2020-02-12 11:15:00 UTC,Pretoria,1575983,rob_palmer,Rob Palmer,2020-02-12 13:30:47 UTC,2024-09-21 05:56:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/38568332,https://inaturalist-open-data.s3.amazonaws.com/photos/61315920/medium.jpeg,,"","",1,0,false,,"Ehlanzeni, South Africa",-25.4263026367,30.7728278951,10,,,,10,,open,false,,"",Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
38827130,5134e291-0c22-4274-ab74-8de10dbe675f,Wed Feb 19 2020 13:19:44 GMT+0200 (GMT+2),2020-02-19,2020-02-19 09:19:44 UTC,Pretoria,1502723,petercalverley,"",2020-02-19 11:22:16 UTC,2021-11-24 03:19:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38827130,https://inaturalist-open-data.s3.amazonaws.com/photos/61766707/medium.jpg,,"",,4,0,false,3,"KZN, ZA",-28.71672,30.0628333333,,,,,,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
42222841,6b4c13f9-81c5-4113-9a7f-1776ea24682d,2020/03/07 11:03 AM SAST,2020-03-07,2020-03-07 09:03:00 UTC,Pretoria,689147,sstanton,sharon stanton,2020-04-15 08:22:33 UTC,2020-06-03 14:20:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42222841,https://inaturalist-open-data.s3.amazonaws.com/photos/67029859/medium.jpg,,"",,2,0,false,,"Kogelberg Nature Reserve, near Kleinmond, South Africa",-34.3155635982,18.9623751122,61,,,,61,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
43599338,61317e56-8edf-4b33-b778-978ef0a8b280,2020-02-01 3:59:46 PM GMT+02:00,2020-02-01,2020-02-01 13:59:46 UTC,Harare,792957,sethmusker,Seth Musker,2020-04-26 12:44:46 UTC,2020-04-26 21:24:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/43599338,https://inaturalist-open-data.s3.amazonaws.com/photos/69169106/medium.jpeg,,"",,3,0,false,2,"Breede Valley Municipality, South Africa",-33.6191820419,19.130117856,3,,,,3,,open,false,gps,gps,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
44464601,602688fd-36e1-49e3-96d7-e70f3960392e,2020/05/01 12:11 PM SAST,2020-05-01,2020-05-01 10:11:00 UTC,Africa/Johannesburg,2522140,phil183,Phil White,2020-05-01 12:01:14 UTC,2020-05-03 07:14:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44464601,https://inaturalist-open-data.s3.amazonaws.com/photos/70499886/medium.jpeg,,"","Large dragonfly, seldom sits",3,0,false,,"Mbuluzi Game Reserve, Eswatini",-26.1564395,31.9823599,203,,,,203,,open,false,,"",Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
44954603,cbfb82b5-b1f7-48e5-b88f-58b3c7ecb48c,2009/01/24 12:39 AM SAST,2009-01-24,2009-01-23 22:39:00 UTC,Africa/Johannesburg,2852980,erwinsieben,Erwin Sieben,2020-05-05 06:55:22 UTC,2020-05-06 15:16:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44954603,https://inaturalist-open-data.s3.amazonaws.com/photos/71269856/medium.jpeg,,"",,3,0,false,,"Agate Terrace, South Africa",-31.6114233935,29.5715025713,1049,,,,1049,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
45717923,9b1c5313-8e42-47ef-a387-cd61a883ff82,2017/12/29 10:43 AM SAST,2017-12-29,2017-12-29 08:43:00 UTC,Africa/Johannesburg,1667099,hhodgson,Heather and Andrew Hodgson,2020-05-12 20:50:36 UTC,2020-07-03 14:00:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45717923,https://inaturalist-open-data.s3.amazonaws.com/photos/72505097/medium.jpg,,Jonkershoek Nature Reserve,Dead floating on water,2,0,false,,"Jonkershoek Nature Reserve, Stellenbosch, Cape Winelands, Western Cape, South Africa",-33.9939166667,18.9750333167,2,,,,2,,open,false,,"",Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
66092459,c2858dd1-f958-4a49-a9fe-c2371bd60987,2020/11/21 10:11 AM SAST,2020-11-21,2020-11-21 08:11:00 UTC,Pretoria,689147,sstanton,sharon stanton,2020-12-04 15:42:14 UTC,2020-12-13 07:52:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66092459,https://inaturalist-open-data.s3.amazonaws.com/photos/106470756/medium.jpeg,,"",,1,0,false,,"Jonkershoek Nature Reserve, Stellenbosch,Western Cape Province, South Africa",-33.9875837882,18.961879042,122,,,,122,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
66133089,1c2e2b9d-4a63-4ffb-ad93-078d97eb0a04,2020/12/03 10:56 AM SAST,2020-12-03,2020-12-03 08:56:00 UTC,Africa/Johannesburg,3333938,robleslie,Rob Leslie,2020-12-05 11:27:07 UTC,2020-12-13 07:43:04 UTC,research,CC0,https://www.inaturalist.org/observations/66133089,https://inaturalist-open-data.s3.amazonaws.com/photos/106544159/medium.jpg,,"",,2,0,false,,"Palmiet River Trail, Kogelberg Nature Reserve, Overberg District Municipality, South Africa",-34.3154616667,18.9581883333,,,,,,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
66279819,323e9a3e-489d-4468-9654-762f80f2b37f,2020-12-08 6:05:03 AM GMT+02:00,2020-12-08,2020-12-08 04:05:03 UTC,Africa/Johannesburg,3577046,vicky209,vicky field,2020-12-08 04:21:22 UTC,2020-12-08 16:06:37 UTC,research,,https://www.inaturalist.org/observations/66279819,https://static.inaturalist.org/photos/106811535/medium.jpeg,,"",,3,0,false,2,"Mbombela, South Africa",-25.4491666667,30.9425,,,,,,,open,false,gps,gps,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
66561473,7e656450-d5dc-4e99-b439-c9223f574821,2020/12/14 7:56 AM SAST,2020-12-14,2020-12-14 05:56:00 UTC,Africa/Johannesburg,528390,sallyslak,Sally Adam,2020-12-14 07:23:34 UTC,2022-01-30 15:14:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66561473,https://inaturalist-open-data.s3.amazonaws.com/photos/107328154/medium.jpg,,"",At least 500m from any water.,2,0,false,,Josephine field,-33.96902,22.08751,50,,,,50,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
68402358,16782f61-3ee3-47b3-8a56-7ac8c6b76a9d,2021-01-21 1:13:25 PM GMT+03:00,2021-01-21,2021-01-21 10:13:25 UTC,Baghdad,3861894,ekioko,,2021-01-21 10:14:34 UTC,2023-06-28 15:14:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68402358,https://inaturalist-open-data.s3.amazonaws.com/photos/110750501/medium.jpeg,,"",,2,0,false,2,"Voi, KE-TT, KE",-3.8162097707,38.6712093093,9,,,,9,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
68639525,22b3557f-7a9e-494a-a767-964f9872670b,2021/01/26 10:29 AM SAST,2021-01-26,2021-01-26 08:29:00 UTC,Pretoria,1575983,rob_palmer,Rob Palmer,2021-01-26 13:25:48 UTC,2024-09-21 05:56:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/68639525,https://inaturalist-open-data.s3.amazonaws.com/photos/111197101/medium.jpeg,,"","",1,0,false,,"Bojanala, ZA-NW, ZA",-25.5452426323,27.8659757358,10,,,,29958,obscured,open,true,,"",Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
68690793,e970f4f3-5de9-4a48-8d80-97eec37a8355,2021/01/08 1:52 PM CET,2021-01-08,2021-01-08 12:52:00 UTC,Paris,725800,violettederozier,Dérozier Violette,2021-01-27 18:03:36 UTC,2024-09-10 19:18:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68690793,https://inaturalist-open-data.s3.amazonaws.com/photos/111288799/medium.jpeg,,"","",3,0,false,,"Mouyondzi, Republic of the Congo",-4.152225,13.9454933333,,,,,,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
69017821,fb2ef41b-3996-44fa-89e8-a6e4622ade73,2019/06/12 2:10 PM SAST,2019-06-12,2019-06-12 12:10:00 UTC,Africa/Johannesburg,61348,william6,william van Niekerk,2021-02-03 20:23:20 UTC,2021-02-05 13:20:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69017821,https://inaturalist-open-data.s3.amazonaws.com/photos/111896950/medium.jpeg,,"","",2,0,false,,"Mpika, Zambia",-12.4482087555,31.305484309,3296,,,,3296,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
69923190,8308bae9-8816-4016-afa3-98c03eafc51a,2020/03/07 9:53 AM SAST,2020-03-07,2020-03-07 07:53:00 UTC,Africa/Johannesburg,2600909,garethyearsley,Gareth Yearsley,2021-02-21 14:50:31 UTC,2021-02-23 11:12:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69923190,https://inaturalist-open-data.s3.amazonaws.com/photos/113574224/medium.jpg,,"","Terrible picture, I know, but it was a very large dragonfly and so I don't know what else it could have been.",2,0,false,,"Morgans Bay, 5292, South Africa",-32.6958674858,28.3381661702,4,,,,4,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
69984007,f5a63278-3e9d-4b82-96ba-8f60a12cbbba,2021/02/06 1:50 PM SAST,2021-02-06,2021-02-06 11:50:00 UTC,Pretoria,689147,sstanton,sharon stanton,2021-02-22 13:46:40 UTC,2021-02-22 18:02:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69984007,https://inaturalist-open-data.s3.amazonaws.com/photos/113683465/medium.jpg,,"",,1,0,false,,"Simonskloof Mountain Retreat, Koo, Montague, Western Cape, South Africa",-33.6216280764,19.7265063213,4,,,,4,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
70672670,c4c13207-57c7-42dc-b8ed-e264f6817a45,2021/03/06 1:50 PM SAST,2021-03-06,2021-03-06 11:50:00 UTC,Africa/Johannesburg,2600909,garethyearsley,Gareth Yearsley,2021-03-06 16:51:01 UTC,2021-03-06 18:36:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70672670,https://inaturalist-open-data.s3.amazonaws.com/photos/114932954/medium.jpg,,"",,1,0,false,,"Morgans Bay, 5292, South Africa",-32.6960463907,28.3341624685,4,,,,4,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
85741816,34aa8151-a8e3-42f5-bbc3-1fa492226a8a,2019/05/29 12:11 PM SAST,2019-05-29,2019-05-29 10:11:00 UTC,Pretoria,4665719,niallp,Niall Perrins,2021-07-05 09:08:55 UTC,2023-01-16 06:46:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85741816,https://inaturalist-open-data.s3.amazonaws.com/photos/141127717/medium.jpg,,"","",3,0,false,,"Ehlanzeni, South Africa",-24.5152034036,30.8107869117,15,,,,15,,open,false,,"",Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
100464852,08a536ac-98e4-4264-8998-49ea972f39b8,2021/11/01 3:09 PM SAST,2021-11-01,2021-11-01 13:09:00 UTC,Pretoria,2862702,hemsonjk,,2021-11-07 04:39:25 UTC,2021-11-29 18:16:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/100464852,https://inaturalist-open-data.s3.amazonaws.com/photos/167684647/medium.jpeg,,"","",3,0,false,,"Edward Dr, Chelmsfordville, Gillitts, 3610, South Africa",-29.7908892,30.800541,192,,,,192,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
101205708,4a450214-3640-4c89-a0ff-81461e194fe6,Wed Nov 03 2021 22:47:10 GMT+0200 (GMT+2),2021-11-03,2021-11-03 20:47:10 UTC,Pretoria,19432,krystaltolley,Krystal Tolley,2021-11-15 17:18:44 UTC,2021-12-30 15:24:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101205708,https://inaturalist-open-data.s3.amazonaws.com/photos/168983152/medium.jpg,,"","",3,0,false,3,"EC, ZA",-33.6935916667,25.2913083333,5,,,,5,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
101631172,740612a6-b467-48f4-aa6e-d81d769aa3f5,2021/11/21 12:45 PM SAST,2021-11-21,2021-11-21 10:45:00 UTC,Pretoria,2852980,erwinsieben,Erwin Sieben,2021-11-21 16:38:43 UTC,2021-11-21 18:03:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101631172,https://inaturalist-open-data.s3.amazonaws.com/photos/169741200/medium.jpeg,,"",,2,0,false,,"Everton, Gillitts, 3625, South Africa",-29.7855484425,30.7962882162,118,,,,118,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
102399838,d5ffbb5f-0b2c-49f2-ab1d-70ce059df68c,2021/11/25 9:22 AM CET,2021-11-25,2021-11-25 08:22:00 UTC,Brussels,19767,bartwursten,Bart Wursten,2021-12-03 08:51:50 UTC,2021-12-03 15:55:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102399838,https://inaturalist-open-data.s3.amazonaws.com/photos/171163693/medium.jpg,,"",,2,0,false,,"Chimanimani National Park, Sussundenga, Mozambique",-19.7637,33.08988,20,,,,20,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
103185262,24aaac90-1c77-463e-ab27-aad2adfb57da,2021/11/06 3:44 PM UTC,2021-11-06,2021-11-06 15:44:00 UTC,UTC,821901,oerknal,Innes Buchner,2021-12-17 07:56:38 UTC,2021-12-24 10:49:08 UTC,research,CC0,https://www.inaturalist.org/observations/103185262,https://inaturalist-open-data.s3.amazonaws.com/photos/172641360/medium.jpg,,"",,3,0,false,,"Bojanala, South Africa",-25.8365329462,27.4746760075,89,,,,89,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
104697156,9b9f8af5-157c-40e8-96b7-8bfcdacb6688,2022-01-09,2022-01-09,,Pretoria,1443637,elmarvrooyen,Elmar van Rooyen,2022-01-10 09:22:47 UTC,2023-02-21 05:20:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104697156,https://inaturalist-open-data.s3.amazonaws.com/photos/175489424/medium.jpeg,,"","",1,0,false,2,"Knysna Local Municipality, South Africa",-33.8886154749,22.9616782442,185,,,,185,,open,false,,"",Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
104907983,727da836-2902-4132-ab82-cedd1cff3fd5,2022/01/12 3:40 PM SAST,2022-01-12,2022-01-12 13:40:00 UTC,Pretoria,671321,ish_crew,Ismail Ebrahim,2022-01-14 08:15:19 UTC,2022-01-14 12:38:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104907983,https://inaturalist-open-data.s3.amazonaws.com/photos/175894008/medium.jpg,,"",,2,0,false,,"Jonkershoek, waterfall trail up Kurtrekker trail",-33.99386903,18.97509529,5,,,,5,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
105213752,ad9abd58-fdd8-4708-883b-e63b0b4ec0f5,2021-12-29 13:50:53,2021-12-29,2021-12-29 11:50:53 UTC,Pretoria,1626677,joelradue,Joel Radue,2022-01-19 15:59:06 UTC,2022-01-20 06:52:39 UTC,research,,https://www.inaturalist.org/observations/105213752,https://static.inaturalist.org/photos/176483102/medium.jpeg,,"",,3,0,false,,Greyton,-34.0357526305,19.6159919724,15,,,,15,,open,false,gps,gps,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
105421929,d1d81b60-194e-4dac-924d-acdb70030a6a,2022-01-12 15:41:10,2022-01-12,2022-01-12 13:41:10 UTC,Pretoria,28090,mr_fab,Brian du Preez,2022-01-23 09:51:10 UTC,2022-01-23 16:31:57 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/105421929,https://inaturalist-open-data.s3.amazonaws.com/photos/176879775/medium.jpeg,,"",,3,0,false,2,"Stellenbosch Municipality, South Africa",-33.9942970278,18.9753208056,,,,,,,open,false,gps,gps,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
105767798,30264cdb-ae79-46d4-ab5c-37594765499f,2022/01/29 10:29 AM CAT,2022-01-29,2022-01-29 09:29:00 UTC,West Central Africa,2600909,garethyearsley,Gareth Yearsley,2022-01-29 13:11:40 UTC,2022-02-03 12:26:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105767798,https://inaturalist-open-data.s3.amazonaws.com/photos/177539285/medium.jpg,,"",,3,0,false,,"Morgans Bay, 5292, South Africa",-32.7116733275,28.336692014,2,,,,2,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
108789085,97c3a2ae-aa91-445e-a04d-2d0d060129f7,2022-03-16,2022-03-16,,UTC,3430395,luciushlatswayo,lucius oupa,2022-03-17 09:47:44 UTC,2022-03-22 15:35:54 UTC,research,,https://www.inaturalist.org/observations/108789085,https://static.inaturalist.org/photos/183236146/medium.jpeg,,"",,1,0,false,2,"Sekhukhune, ZA-NP, ZA",-24.4895306083,30.7007283345,4,,,,4,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
