id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
161289121,12032d3a-6c86-4b30-969e-18109c118b5c,2023/04/19 8:05 PM,2023-04-19,2023-04-19 18:05:00 UTC,Africa/Maputo,19767,bartwursten,Bart Wursten,2023-05-12 20:23:28 UTC,2023-05-13 15:37:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161289121,https://inaturalist-open-data.s3.amazonaws.com/photos/278774494/medium.jpg,,"aeshnidae, Anax, anisoptera, Arthropoda, Cheringoma, fauna, Hexapoda, insecta, Khodzue, Mozambique, odonata, insects",,3,0,false,,"Khodzue, Cheringoma, Mozambique",-18.5647,34.87314,20,,,,20,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
172365632,3ef46ff5-1be8-42f3-8ded-cc6c7034a7b2,2022-12-13 08:48:00,2022-12-13,2022-12-13 06:48:00 UTC,Pretoria,5297377,maarten_sluijter,Maarten Sluijter,2023-07-11 17:23:31 UTC,2023-07-12 05:57:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/172365632,https://inaturalist-open-data.s3.amazonaws.com/photos/299215166/medium.jpeg,,"",,3,0,false,2,"St Lucia Park, Zuid-Afrika",-27.6287720658,32.2366309538,23,,,,23,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
174863486,d5adda70-083f-455a-8097-518090c03597,2018/01/14 7:37 AM,2018-01-14,2018-01-14 05:37:00 UTC,Pretoria,6103743,richard_johnstone,Richard Johnstone,2023-07-25 14:04:03 UTC,2024-12-28 15:26:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174863486,https://inaturalist-open-data.s3.amazonaws.com/photos/303832716/medium.jpeg,,"","",1,0,false,,"King Cetshwayo District Municipality, South Africa",-28.66382,31.7292113889,,,,,,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
190560173,28069961-60c7-4949-b47f-b207a48fa0da,2023/10/05 01:02,2023-10-05,2023-10-05 00:02:00 UTC,Africa/Porto-Novo,7596595,damien-martin,,2023-11-10 08:23:52 UTC,2024-07-12 02:43:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/190560173,https://inaturalist-open-data.s3.amazonaws.com/photos/334092901/medium.jpg,,"","",4,1,false,,"Zè, Bénin",6.6258623867,2.3109741809,4,,,,4,,open,false,,,Anax Noir,Anax tristis,Black Emperor,Insecta,94051
190560174,8ede8e6b-8586-4628-ae40-29e11c97b013,2023/10/05 01:08,2023-10-05,2023-10-05 00:08:00 UTC,Africa/Porto-Novo,7596595,damien-martin,,2023-11-10 08:23:53 UTC,2024-07-12 02:42:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/190560174,https://inaturalist-open-data.s3.amazonaws.com/photos/334092925/medium.jpg,,"","",4,1,false,,"Zè, Bénin",6.625865051,2.3109661343,4,,,,4,,open,false,,,Anax Noir,Anax tristis,Black Emperor,Insecta,94051
190684642,774f2f6b-5a91-42fd-b7d3-b4097c25b776,2023/10/29 09:15,2023-10-29,2023-10-29 09:15:00 UTC,Monrovia,1193119,mlanguy,"",2023-11-11 15:45:25 UTC,2023-11-12 19:20:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/190684642,https://inaturalist-open-data.s3.amazonaws.com/photos/334333950/medium.jpeg,,"",,1,0,false,,"District de Owensgrove, Libéria",6.1158666203,-10.3583061654,4,,,,4,,open,false,,,Anax Noir,Anax tristis,Black Emperor,Insecta,94051
191770778,0339ca44-6ac1-4724-baab-2c42db5600d7,2022-11-08 00:00:00,2022-11-08,2022-11-07 22:00:00 UTC,Africa/Lubumbashi,129251,alexanderr,Alex Rebelo,2023-11-22 16:55:28 UTC,2023-11-23 06:47:07 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/191770778,https://inaturalist-open-data.s3.amazonaws.com/photos/336505363/medium.jpeg,,"", with Enviro-Insight and HCV Africa,2,0,false,525,"Lubumbashi, Etoile Mine, DRC",-11.63635779,27.57445103,5,,,,5,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
193297643,1340bddc-ae03-44a4-aaca-1fca6407fa5a,2023/11/17 10:50 AM,2023-11-17,2023-11-17 08:50:00 UTC,Pretoria,140956,markuslilje,markus lilje,2023-12-07 14:06:18 UTC,2023-12-07 14:54:56 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/193297643,https://inaturalist-open-data.s3.amazonaws.com/photos/339544966/medium.jpeg,,"",,1,0,false,,"Mopani District Municipality, South Africa",-24.1902032593,30.5916702747,61,,,,61,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
194808501,9d415114-86f5-4716-a67c-b673f8d4f4b3,2023/11/17 10:23,2023-11-17,2023-11-17 08:23:00 UTC,Pretoria,7631486,interessiert,,2023-12-25 12:58:08 UTC,2024-09-10 15:26:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194808501,https://inaturalist-open-data.s3.amazonaws.com/photos/342529419/medium.jpg,,"",,3,0,false,,"Mopani, Südafrika",-24.190259883,30.5917755958,,,,,,,open,false,,,Anax tristis,Anax tristis,Black Emperor,Insecta,94051
194971535,f0ead72f-ca56-4d8a-ac25-530210f95cf0,2023/12/24 5:06 PM,2023-12-24,2023-12-24 15:06:00 UTC,Africa/Lusaka,6565901,jwenz,,2023-12-27 11:11:10 UTC,2023-12-29 15:30:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194971535,https://inaturalist-open-data.s3.amazonaws.com/photos/342874137/medium.jpeg,,"",,1,0,false,,"Lusaka Central, Lusaka, Zambia",-15.4884464864,28.4514960704,488,,,,488,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
197519929,97e870ef-25ba-49e8-8a9f-d5fcee09c518,2024-01-25 09:40:07,2024-01-25,2024-01-25 07:40:07 UTC,Africa/Gaborone,6537934,poloko1,POLOKO KEFITLHILE,2024-01-25 07:41:32 UTC,2024-01-25 10:43:56 UTC,research,,https://www.inaturalist.org/observations/197519929,https://static.inaturalist.org/photos/347909195/medium.jpeg,,"",,2,0,false,2,"Ngamiland East, Botswana",-19.9314734997,23.5112044,,,,,,,open,false,gps,gps,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
197732305,a1f04f98-a750-43be-bac4-bd22df154a85,2023/11/12,2023-11-12,,Africa/Accra,3427585,mmatthiessen,,2024-01-27 22:05:34 UTC,2025-02-13 14:51:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197732305,https://inaturalist-open-data.s3.amazonaws.com/photos/348331483/medium.jpeg,,"",,1,0,false,,"Twifo Hemang Lower Denkyira, Ghana",5.3609546283,-1.3976022811,4,,,,4,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
198800729,38055fc0-8348-4a06-8af3-0f7f8a5c1b0a,2024/02/06 18:50,2024-02-06,2024-02-06 16:50:00 UTC,Pretoria,2520192,vladimir_onishko,Владимир Онишко,2024-02-09 11:33:28 UTC,2024-09-21 05:54:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198800729,https://inaturalist-open-data.s3.amazonaws.com/photos/350466271/medium.jpeg,,"","The female. Very large. I flew over the lamp in the Merlot Park restaurant. Visually, yellow markings on the abdomen were visible, but through the bright light it was not possible to make better shots. Apart from A. tristis, as far as I understand, there are no other Aeshnidae with a green head and chest and a black and yellow belly in this area.",1,0,false,,"Marloth Park, Южная Африка",-25.3668222222,31.7573,9,,,,9,,open,false,,,Anax tristis,Anax tristis,Black Emperor,Insecta,94051
200377955,8d0cf649-b47d-4807-9091-13171e26b244,2024/02/25 10:29,2024-02-25,2024-02-25 07:29:00 UTC,Nairobi,7816716,pvenhuis,,2024-02-25 10:12:38 UTC,2024-08-06 04:11:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200377955,https://inaturalist-open-data.s3.amazonaws.com/photos/353519161/medium.jpeg,,"","",1,0,false,,"Kusini, TZ-ZS, TZ",-6.370296,39.573114,32,,,,32,,open,false,,,Anax tristis,Anax tristis,Black Emperor,Insecta,94051
247583498,b29b9551-f8e6-48e6-8421-f87699136511,2020/02/15 09:17,2020-02-15,2020-02-15 07:17:00 UTC,Africa/Windhoek,2220902,highston,Benoît Guillon,2024-10-16 05:37:06 UTC,2024-10-16 06:46:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/247583498,https://inaturalist-open-data.s3.amazonaws.com/photos/442218368/medium.jpg,,"",https://www.meslibellules.fr/blog/2020/02/25/namibie-anax-tristis-hagen-1867/,2,0,false,,"Caprivi, Namibie",-17.5082083333,24.339405,,,,,,,open,false,,,Anax Noir,Anax tristis,Black Emperor,Insecta,94051
251412075,0f070be1-5237-48f6-98d0-76126c6b2d2d,2024-11-11 08:46:33+02:00,2024-11-11,2024-11-11 06:46:33 UTC,Africa/Gaborone,8763813,marlz_x,,2024-11-12 07:10:10 UTC,2024-12-14 06:17:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/251412075,https://inaturalist-open-data.s3.amazonaws.com/photos/449849261/medium.jpeg,,"","",0,0,false,3,"Chobe National Park, Chobe, BW",-18.5651883333,24.0571166667,8,,,,8,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
253192842,1801a362-d186-4d66-93d0-401ee35c437c,2017/12/04 12:15 PM,2017-12-04,2017-12-04 10:15:00 UTC,Pretoria,2197353,cornerautenbach,Corné Rautenbach,2024-11-26 18:49:54 UTC,2024-11-26 19:46:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/253192842,https://inaturalist-open-data.s3.amazonaws.com/photos/453308408/medium.jpeg,,"",,0,0,false,,"Nsukumbili, South Africa",-27.0624444515,32.783651294,4639,,,,4639,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
253613554,6c8551a3-5b57-4a3a-94da-fcdba47d26b5,2024-11-30 14:14:41,2024-11-30,2024-11-30 11:14:41 UTC,Nairobi,573895,hamzav,Hamza visram,2024-11-30 11:18:24 UTC,2024-12-14 08:00:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/253613554,https://inaturalist-open-data.s3.amazonaws.com/photos/454145174/medium.jpeg,,"",,1,0,false,2,"Mwaumatondo, Tanzania",-2.5969421102,34.6790645644,7,,,,7,,open,false,gps,gps,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
253613849,bac002b9-6651-4f5e-8c36-54e453db178a,2024-11-30 10:37:03+03:00,2024-11-30,2024-11-30 07:37:03 UTC,Nairobi,7521949,abutwalbu_ngua,Abutwalbu Ngua,2024-11-30 11:23:23 UTC,2024-12-14 08:00:28 UTC,research,,https://www.inaturalist.org/observations/253613849,https://static.inaturalist.org/photos/454145742/medium.jpeg,,"","",1,0,false,3,"Serengeti National Park, Bariadi, TZ",-2.5976866667,34.675305,33,,,,33,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
255350914,9dbb5fc8-dde3-4c86-9c91-932281fefe70,2024/11/22 22:01,2024-11-22,2024-11-22 19:01:00 UTC,Nairobi,6344100,liuye,昆虫学liuye,2024-12-17 02:03:47 UTC,2024-12-17 10:45:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/255350914,https://inaturalist-open-data.s3.amazonaws.com/photos/457484596/medium.jpg,,"",,1,0,false,,马达加斯加岛伊胡西,-22.6470982258,45.3323667859,8,,,,8,,open,false,,,黯伟蜓,Anax tristis,Black Emperor,Insecta,94051
257799334,c9ed0c06-57a6-4887-9a8e-de94352bd3ca,2024/12/09 11:56 AM,2024-12-09,2024-12-09 09:56:00 UTC,Africa/Lusaka,703316,botaneek,Nick Helme,2025-01-08 14:27:33 UTC,2025-01-08 16:14:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257799334,https://inaturalist-open-data.s3.amazonaws.com/photos/462519909/medium.jpeg,,"",,0,0,false,,"Matabeleland North Province, Zimbabwe",-17.840496987,25.3725592016,61,,,,61,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
258357912,310201a7-5796-43bd-800d-f12f4de714c6,2025-01-11 21:58:15,2025-01-11,2025-01-11 18:58:15 UTC,Nairobi,3320,danielaustin,Daniel Austin,2025-01-13 09:33:40 UTC,2025-01-13 11:35:55 UTC,research,,https://www.inaturalist.org/observations/258357912,https://static.inaturalist.org/photos/463516017/medium.jpeg,,"",Final photo shows scale of dragonfly alongside a standard 86x54mm credit card.,0,0,false,2,"P7JQ+7M9, Antsiranana, Madagascar",-12.2696,49.288125,,,,,,,open,false,gps,gps,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
259332677,b4fbc82b-eba2-462c-b71c-41cef65cb78a,2022/01/22 1:31 PM,2022-01-22,2022-01-22 11:31:00 UTC,Harare,1732273,zimranger,Eric,2025-01-23 12:32:06 UTC,2025-01-25 06:56:30 UTC,research,CC0,https://www.inaturalist.org/observations/259332677,https://inaturalist-open-data.s3.amazonaws.com/photos/465506971/medium.jpg,,"",,2,0,false,,"Victoria Falls, Zimbabwe",-17.9249283534,25.8288097771,1760,,,,1760,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
261370245,06925aed-470c-43ec-83f6-4be783e12d1e,2025/01/24 9:55 AM,2025-01-24,2025-01-24 07:55:00 UTC,Pretoria,6382532,trish-strachan,"",2025-02-11 18:34:34 UTC,2025-02-11 20:36:33 UTC,research,,https://www.inaturalist.org/observations/261370245,https://static.inaturalist.org/photos/469550465/medium.jpeg,,"",,1,0,false,,"Vhembe District Municipality, South Africa",-22.6590601632,30.09420112,244,,,,244,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
262673833,d98d8fa5-feb6-47be-9bb8-7a6eea2ca677,2016/09/15 1:33 PM,2016-09-15,2016-09-15 10:33:00 UTC,Nairobi,7012283,maurice133,Maurice Hoffmann,2025-02-22 09:44:37 UTC,2025-02-22 10:18:03 UTC,research,,https://www.inaturalist.org/observations/262673833,https://static.inaturalist.org/photos/471737530/medium.jpeg,,"","",0,0,false,,"Rubirizi, Uganda",-0.1373152,30.0409036,,,,,,,open,false,,,Black Emperor,Anax tristis,Black Emperor,Insecta,94051
